,x,y
0,0.2959498335889278,9.676126628265823
1,0.9292916715697834,15.376518091576315
2,0.265905627336791,10.015510059238371
3,0.8281466132166949,14.48548358407698
4,0.985108679337132,15.533869195642298
5,0.7833966455148058,13.611462328817385
6,0.5189899203864318,11.70076863049076
7,0.06607426385167192,8.343819151529749
8,0.472413789171073,10.877920682091395
9,0.43825594697170356,11.307122456028933
10,0.20279604118699524,8.663548120824084
11,0.42358763671430444,11.20512212492879
12,0.3577578840803387,10.669626876802582
13,0.16368426115164847,8.360481398041944
14,0.44137414333248615,11.158153858121747
15,0.26279995632448905,9.60485272490881
16,0.5220624206822644,11.34631886862983
17,0.03516005971619418,7.429659415406929
18,0.9062314197872842,15.023110484365295
19,0.8163643055198561,14.098607192995694
20,0.5525813325105046,12.403649795000568
21,0.8518085827572431,14.796716439346289
22,0.9623950738108005,15.691827583950671
23,0.11052229405266056,8.00279387078705
24,0.6308318084098038,12.984910604242392
25,0.9979940009356586,15.22852161650583
26,0.9878891693335261,15.361325614426821
27,0.6033229922907446,12.583990494147683
28,0.12802087045081667,8.227787895683765
29,0.5831928309905282,12.231854253478556
30,0.0020646355744217137,7.2023338328213695
31,0.19891133466685962,8.696026784016171
32,0.95612315955996,14.765543888909278
33,0.3304405726028439,10.00116361567097
34,0.6383901057769485,12.111775683052771
35,0.2808594946322427,9.671729878259631
36,0.9478218871115895,15.246772201973865
37,0.7285587299494868,13.230158024599882
38,0.3296511575814126,9.723003861171135
39,0.7917614211803709,13.396780231466607
40,0.10816552447633765,8.143440708575563
41,0.3923189400654594,10.307864211067276
42,0.22121812773159233,9.734839995070708
43,0.6837264472760463,12.621041803182456
44,0.10244628177193038,8.62503269158044
45,0.3970258322826741,10.762314600002536
46,0.2766497302091896,9.78248476165781
47,0.5063429193238042,11.56282407051422
48,0.3498976805038789,10.770944520144983
49,0.706410577667011,13.015129396427726
50,0.024577024306966067,7.984531945409604
51,0.6339869213059075,12.62718947791422
52,0.23057128969382001,9.240203985176285
53,0.2687090287568493,10.105138163360575
54,0.8002556035835235,14.000360798032876
55,0.9555683939804208,14.763464093989379
56,0.3165502100270866,9.94994088121355
57,0.8268052703690757,14.396023890634215
58,0.1039908379712331,8.525673727009078
59,0.6339816530073832,12.98819355389564
60,0.7510322995349188,13.267635780420871
61,0.15597792803445654,9.006017140629476
62,0.42600238766956056,10.867894308751005
63,0.8927071642489816,14.715267060958668
64,0.10357846344837218,8.78367438859326
65,0.01809635820147515,8.124057185600979
66,0.5905853790479337,12.586273996309034
67,0.43553154053093346,10.843349411977764
68,0.7986892488839027,14.277214826798541
69,0.9234555382041066,15.026253483274267
70,0.2991536445438161,9.823225936821242
71,0.3884041171691053,10.142975619853326
72,0.48627208632931485,11.660304814826102
73,0.5881514604352993,12.207317264206507
74,0.9838538296816167,15.657019136917993
75,0.6973302508300515,13.32666480598368
76,0.3895485073455688,10.909955426812902
77,0.2637676864504621,9.410792650300463
78,0.9446257184221241,15.357804346444624
79,0.1355484331085064,8.633233793334218
80,0.720265852504758,13.235453020487208
81,0.9253950252924407,15.078286116160282
82,0.6646655865344386,12.338683375213858
83,0.42305444016612115,10.486752337216563
84,0.198990939925484,8.884104884571393
85,0.36747532225192725,10.922792687973256
86,0.7068718094201221,12.79472025422593
87,0.6495342241752968,12.526870094161584
88,0.9279761665983579,14.474862397478788
89,0.8668609136593749,14.266156189567724
90,0.8161507522663684,13.849532304641777
91,0.9114508753507623,15.238414173750622
92,0.2763371527370494,10.055851308892116
93,0.3695235401396495,10.338952540359967
94,0.3798939037860174,10.063920288327388
95,0.5604505887097803,12.31463582367362
96,0.668218229542771,13.006282013486707
97,0.2867166830403943,9.446097947974463
98,0.019462467309300346,8.15177100948459
99,0.3992223836579093,10.294012506687398
